project_id,name,time_took
kkst1690042813,"The best stoner-action film since """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Pineapple Express"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" (Sophomore film by Louis Matta)",1998820.0
kkst1180932175,In The Orchard Of Osiris: Independent Music Compilation Ready To Be Heard!,3888062.0
kkst1963264211,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""PB&J"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" : an epic short film!",3802161.0
kkst1849182798,Fever Dreams,1814720.0
kkst1707096501,Green Screening: A New Music Video Series,2205250.0
kkst414264332,The Cub wants YOU to hear the Leaf Piles EP!,3135204.0
kkst484765415,Be a part of THE 21ST CENTURY's debut album!,1817260.0
kkst553988244,Help Kerrigan-Lowdermilk Make the Best Album Ever,2592582.0
kkst1507646705,Refresh Rochester Fall 2010,3888855.0
kkst902186269,Alias Punch's Umbilical Tour!,3813586.0
kkst1730131440,Monarques First Full Length Album,5184193.0
kkst161217239,Pillow Fight! (fantabulous music video and fight against Multiple Sclerosis),1757128.0
kkst1779955784,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Weird Al"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" Yankovic Tribute Album",6557384.0
kkst132653743,Voices in the Clouds - A Documentary on Indigenous Taiwanese Culture,2592059.0
kkst210448861,Emerge: An Ode to Dedication,2314571.0
kkst1151019694,The Travesty Project - A Concept Album by Beyond Dishonor,5184082.0
kkst921762592,WHITE LIGHTER: The Finishing Touches,3515433.0
kkst1965282529,I'll Be Seeing You (A USC Student Production),3888675.0
kkst606670205,Infinite Blank,2910188.0
kkst329584685,Ancestors Revived: Baybayin Inspired Art,2592017.0
kkst461048879,To Catch a Monkey - Teaching Kids Integrity Through a Fun-Filled Children's Book!,3888152.0
kkst456952713,Good Intentions - The Film,5184771.0
kkst1619901494,"Pinch, a gourmet salt & pepper set.",3024454.0
kkst1026978574,Angel of Hope,2592754.0
kkst1390642398,Radio Essays: Observations from a Working Poet,2592610.0
kkst2137286253,The Spice Pistols: An Epic 3D Rockumentary!,3715806.0
kkst2121135300,Game Night - the webseries,2592507.0
kkst1136290561,THE STRANGER'S KISS - A Short Film Noir,1848034.0
kkst422191725,North College Hill: The Minor Leagues' Sixth Album!,3974964.0
kkst82205615,Project Palestine: A Paradigm-Shifting Event,874006.0
kkst891504497,SCHOOL − NEW RECORDING & FALL TOUR,2880049.0
kkst831623230,Terp2it: Half Man Half Beard,2851283.0
kkst1332807784,"Our Man In Iquitos:  Independent Radio, Politics and Chicha in the Amazon",2592329.0
kkst1820675149,Foxhole is recording an album.,2592852.0
kkst1548105155,"Julius C wants YOU to """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Be Our Record Label""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",1670841.0
kkst265495212,Miles Zuniga's solo record (These Ghosts Have Bones),2592169.0
kkst1928869961,Hardly Enough,1209700.0
kkst409924457,Rebecca and Sequina on an Operatic Journey,4026706.0
kkst1727065970,PERVERTED VIRTUE - an independent feature film,3032426.0
kkst1748114722,The Ancient Documentaries of Southside Park,3024764.0
kkst872050618,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Not Another Monday""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",1728017.0
kkst2096485965,Pre-Purchase THE SPIRIT MOLECULE DVD!,1901046.0
kkst300047239,The Truck Project goes to New Orleans and Austin,3888451.0
kkst55791509,"Award Winning Web Series """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Then we got HELP!"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" needs more Therapy.  Join the group!  ",2592218.0
kkst1795803947,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""RolePlay"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" - A Short Comedy Film",2762200.0
kkst1628190822,Matter: a collection of original songs by Dan Deitrich.,2592316.0
kkst1009296511,A Fistful of Stereotypes (Working Title),4445943.0
kkst514760421,ROAM RECORD FUND,2592389.0
kkst880235753,Jack-o-lanterns- a Studio 22 film,2592181.0
kkst455046545,LIYANA: Documentary/Animated Adventure,4781433.0
kkst2009056101,The Gran' Scam of Things,2592731.0
kkst1075396357,Cracked: A puzzle adventure game for touchscreen devices,3888254.0
kkst908440313,Dorian's Decay Full Length Album,2765627.0
kkst1964015408,This Splintered Head - a short film,7712327.0
kkst881093447,Same Something Different: Jake Walden Album,2592548.0
kkst1975396948,"Black Helicopter """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Get in the Van""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",2592418.0
kkst46964756,Find Your Prince Charming,4579968.0
kkst2134229181,Love Neighbors,3221716.0
kkst224392396,'Come What May' - Sarah Blacker's New CD,2851908.0
kkst2138687462,Revolution as an Eternal Dream (Madame Binh Graphics Collective book by Mary Patten),2592644.0
kkst2090730828,Shook Foil Debut EP,3489356.0
kkst1992640816,south loop,2679163.0
kkst819606052,A Christmas Album from Her Majesty's Orchestra,2695552.0
kkst1888224120,A WHOLE LOTT MORE,3124511.0
kkst805195679,globalFEST2011,2592491.0
kkst1859535056,Literary Award - Naked Girls Reading,2592676.0
kkst1366167899,Jalopy,1016036.0
kkst1616328317,No Sweets For Santa - A Children's Book,2592870.0
kkst1535414083,peaceBOMB Film: Bombs into bracelets MADE IN LAOS. Fund the film + get a bracelet,2633815.0
kkst1167503408,VentanA's down payment for a new van,7642413.0
kkst75396165,"Vampires, Werewolves, Witches, and Fairies: A fun quick card game for 2-10 players",4061070.0
kkst1406175825,Not in the Same Breath: A Yiddish & English Book of Poetry,5184336.0
kkst1370078563,ABRAHAM is recording a new album...Finally!,2592077.0
kkst1978569387,Jeremiah's Comedy Album,4431729.0
kkst500849744,A Festival of Skeletons,2684973.0
kkst1072691686,Reincarnation:  Bring evil to life.,6163115.0
kkst778099696,The Debut - a feature film featuring the sights and sounds of the Dallas music scene.,4026753.0
kkst1951927321,TRY A LITTLE HARDER: a short film by Antonia Grilikhes-Lasky,1749463.0
kkst1777537891,Sidewalk Chalk's First Full-Length Album,3267308.0
kkst1531565245,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Dollhouse in the Desert""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""- a thesis film about a teenager's imagined pregnancy",3456576.0
kkst1400488158,Invisible Allies - Hyperdimensional Animals,2338557.0
kkst1444785260,Jack Tar Magazine and the Women of Maritime Calendar,5221394.0
kkst539695526,The Right Fork: A Short Film not about Dining Etiquette,3045916.0
kkst184539327,Debut album release on gold Vinyl.,5184524.0
kkst303028119,The Degenerate Craft Fair,1781045.0
kkst637487526,The New Small: My Third Book,7730519.0
kkst597059159,Glif - iPhone 4 Tripod Mount & Stand,2592894.0
kkst2132447006,TurboVote makes it easy to vote from home,4404655.0
kkst1771048943,Garden Avenue,4780229.0
kkst727015201,Velvet Rose,2592617.0
kkst1719940379,"Limited Collector's 7"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" vinyl from PERKELE!!  ",2592343.0
kkst35426984,Distressing a Manufactured Hope,1728096.0
kkst771542318,Anthony Gross: Crime Scenes (Film. Sculpture. Design.),1166674.0
kkst481521123,Perfect Heaven (天): The Ryu Black Musical,3102887.0
kkst814430377,Community Living: A Documentary,1306069.0
kkst935478819,Brooke Annibale: Let's Make A Record!,2592760.0
kkst501997018,The Debutante Hunter,2592013.0
kkst1202442815,Smut Capital of America (Documentary Short),3024473.0
kkst2063959108,RISE: A DOCUMENTARY ABOUT A MAN AND HIS DREAM,4657568.0
kkst570325963,GT RACER - The Algarve Special,2592403.0
kkst447851790,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Don't Hang up On Me!"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" Rocco Granite, Marissa Perel, Anthony Romero ",1563444.0
kkst1656296598,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Not So Superheroes"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" Short Film",1681312.0
kkst1396117986,Odd Façade: The Waiting Room,994200.0
kkst1185816492,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Pedal Driven: a bike-umentary"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" - Pre-Purchase a DVD today!",3027634.0
kkst571037410,"Mike Farris """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Already Alright!"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" - Phase one of new studio recording",2592448.0
kkst257692531,Human Contact — a hard SF roleplaying game about humans,2765109.0
kkst963441833,SPOTTERS - A Short Film Production Fund,3024622.0
kkst1603911572,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Argyle (Part 1)"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" Film Project",3456499.0
kkst1883213488,"The Shooting Star Salesman, A Film Imaginarium Production",2596294.0
kkst250930894,The Black Velvet Necronomicon: Black Velvet Cthulhu,5188319.0
kkst250938614,"Jellyfish Brigade """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Gills and a Helmet"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" EP",3047586.0
kkst1882886017,"COLOR ME OBSESSED, the potentially true story of The Replacements - phase 5 (mixing)",5187741.0
kkst218009599,the Woodshed Prophets' debut record,3892416.0
kkst1584537184,Clones of the Queen: The First EP,3456783.0
kkst120142513,The Point at Which Time Stands Still,2596034.0
kkst1914881051,'The Real Kids Project' and the Journey to find a Publisher,1540696.0
kkst835893403,Help Parachute Musical Make a Record!,4403020.0
kkst2022192158,Unwoman Dance Remix Project,2508098.0
kkst1885013321,Tall Tall Trees: The Sequel,4496750.0
kkst1979420649,Send A Million Years on their First UK Tour,3404228.0
kkst1117286040,Heavy Leather NYC custom guitar strap roadtrip,2595669.0
kkst206405955,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Swept"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" ",2103215.0
kkst494266444,Matthew Hayward Macdonald Solo CD,1898047.0
kkst1353252326,a fine|LINE,3459612.0
kkst909474421,Ultimate Fakebook - Electric Kissing Parties Vinyl Release,2595892.0
kkst667829675,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Grand Illusions: The Music of Marlene Dietrich"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" cabaret show",2595949.0
